date,index_level
2015-04-14 00:00:00,482.922875797
2015-04-15 00:00:00,484.349281207
2015-04-16 00:00:00,476.086952775
2015-04-17 00:00:00,466.259787306
2015-04-20 00:00:00,478.461979801
2015-04-21 00:00:00,481.240569102
2015-04-22 00:00:00,486.247447842
2015-04-23 00:00:00,483.451755583
2015-04-24 00:00:00,480.958487416
2015-04-27 00:00:00,491.590931154
2015-04-28 00:00:00,482.670617567
2015-04-29 00:00:00,466.48274653
2015-04-30 00:00:00,457.034377281
2015-05-04 00:00:00,463.567221455
2015-05-05 00:00:00,458.512793922
2015-05-06 00:00:00,460.03645979
2015-05-07 00:00:00,462.621352098
2015-05-08 00:00:00,469.947083562
2015-05-11 00:00:00,471.175176648
2015-05-12 00:00:00,466.684210369
2015-05-13 00:00:00,463.117725379
2015-05-14 00:00:00,470.450187021
2015-05-15 00:00:00,465.434617215
2015-05-18 00:00:00,472.326173686
2015-05-19 00:00:00,483.174244808
2015-05-20 00:00:00,484.705143006
2015-05-21 00:00:00,484.974545235
2015-05-22 00:00:00,489.226275403
2015-05-26 00:00:00,491.878225624
2015-05-27 00:00:00,494.303549623
2015-05-28 00:00:00,499.361299038
2015-05-29 00:00:00,493.084946148
2015-06-01 00:00:00,496.645814945
2015-06-02 00:00:00,489.131254284
2015-06-03 00:00:00,489.566048147
2015-06-04 00:00:00,487.156510451
2015-06-05 00:00:00,491.416474189
2015-06-08 00:00:00,485.892168248
2015-06-09 00:00:00,487.33823247
2015-06-10 00:00:00,489.665887644
2015-06-11 00:00:00,491.297169484
2015-06-12 00:00:00,487.952499234
2015-06-15 00:00:00,481.742547245
2015-06-16 00:00:00,485.02466669
2015-06-17 00:00:00,486.985859761
2015-06-18 00:00:00,487.036877082
2015-06-19 00:00:00,487.500032275
2015-06-22 00:00:00,495.33884258
2015-06-23 00:00:00,509.465225223
2015-06-24 00:00:00,511.142984301
2015-06-25 00:00:00,511.639862374
2015-06-26 00:00:00,510.520174822
2015-06-29 00:00:00,498.858283249
2015-06-30 00:00:00,506.794997242
2015-07-01 00:00:00,514.903630939
2015-07-02 00:00:00,514.803994585
2015-07-03 00:00:00,519.504674292
2015-07-06 00:00:00,518.344001296
2015-07-07 00:00:00,513.4591094
2015-07-08 00:00:00,505.479895481
2015-07-09 00:00:00,505.513735481
2015-07-10 00:00:00,511.432488548
2015-07-13 00:00:00,525.080276884
2015-07-14 00:00:00,522.237952199
2015-07-15 00:00:00,525.505137715
2015-07-16 00:00:00,536.234885046
2015-07-17 00:00:00,546.666891861
2015-07-20 00:00:00,561.989977706
2015-07-21 00:00:00,547.100274754
2015-07-22 00:00:00,537.575427433
2015-07-23 00:00:00,534.364327364
2015-07-24 00:00:00,535.062337526
2015-07-27 00:00:00,510.586257428
2015-07-28 00:00:00,518.400569128
2015-07-29 00:00:00,523.567273872
2015-07-30 00:00:00,523.622421798
2015-07-31 00:00:00,524.890121824
2015-08-03 00:00:00,520.343076775
2015-08-04 00:00:00,520.056306774
2015-08-05 00:00:00,525.501587774
2015-08-06 00:00:00,511.35909627
2015-08-07 00:00:00,505.616388475
2015-08-10 00:00:00,511.318734599
2015-08-11 00:00:00,495.505687008
2015-08-12 00:00:00,490.600887724
2015-08-13 00:00:00,499.622792149
2015-08-14 00:00:00,498.733432948
2015-08-17 00:00:00,506.932316886
2015-08-18 00:00:00,511.30055742
2015-08-19 00:00:00,499.842226989
2015-08-20 00:00:00,479.050476234
2015-08-21 00:00:00,454.351579787
2015-08-24 00:00:00,435.308278568
2015-08-25 00:00:00,449.907782336
2015-08-26 00:00:00,445.469098043
2015-08-27 00:00:00,477.38024276
2015-08-28 00:00:00,483.551850408
2015-08-31 00:00:00,484.474607964
2015-09-01 00:00:00,467.40271681
2015-09-02 00:00:00,474.61846114
2015-09-03 00:00:00,487.040932635
2015-09-04 00:00:00,472.735175152
2015-09-07 00:00:00,481.870033704
2015-09-08 00:00:00,481.298328742
2015-09-09 00:00:00,487.408222885
2015-09-10 00:00:00,486.010353583
2015-09-11 00:00:00,480.537239705
2015-09-14 00:00:00,487.606874934
2015-09-15 00:00:00,496.670512488
2015-09-16 00:00:00,502.183222339
2015-09-17 00:00:00,498.690087503
2015-09-18 00:00:00,491.186885137
2015-09-21 00:00:00,499.639820239
2015-09-22 00:00:00,492.819256097
2015-09-23 00:00:00,493.871272377
2015-09-24 00:00:00,489.79728183
2015-09-25 00:00:00,497.509611802
2015-09-28 00:00:00,474.433584316
2015-09-29 00:00:00,470.439389354
2015-09-30 00:00:00,471.321356804
2015-10-01 00:00:00,466.477121852
2015-10-02 00:00:00,472.705090463
2015-10-05 00:00:00,485.654502968
2015-10-06 00:00:00,475.658773123
2015-10-07 00:00:00,469.766983515
2015-10-08 00:00:00,460.714567241
2015-10-09 00:00:00,458.799986079
2015-10-12 00:00:00,457.202640181
2015-10-13 00:00:00,457.216319533
2015-10-14 00:00:00,454.475724752
2015-10-15 00:00:00,459.261351544
2015-10-16 00:00:00,464.467818321
2015-10-19 00:00:00,469.278627641
2015-10-20 00:00:00,459.742542866
2015-10-21 00:00:00,470.618059831
2015-10-22 00:00:00,482.975903323
2015-10-23 00:00:00,498.846477248
2015-10-26 00:00:00,499.721823965
2015-10-27 00:00:00,496.399209888
2015-10-28 00:00:00,507.079432621
2015-10-29 00:00:00,511.334800034
2015-10-30 00:00:00,502.365534672
2015-11-02 00:00:00,509.515263044
2015-11-03 00:00:00,512.97080624
2015-11-04 00:00:00,526.099524328
2015-11-05 00:00:00,533.334845964
2015-11-06 00:00:00,536.928986856
2015-11-09 00:00:00,532.257352914
2015-11-10 00:00:00,531.002658422
2015-11-11 00:00:00,526.960515983
2015-11-12 00:00:00,524.042418749
2015-11-13 00:00:00,514.600842811
2015-11-16 00:00:00,514.100820063
2015-11-17 00:00:00,520.987690445
2015-11-18 00:00:00,527.245041387
2015-11-19 00:00:00,530.345868
2015-11-20 00:00:00,531.328948856
2015-11-23 00:00:00,529.420956141
2015-11-24 00:00:00,526.334611026
2015-11-25 00:00:00,536.782812156
2015-11-26 00:00:00,540.241647892
2015-11-27 00:00:00,539.12880236
2015-11-30 00:00:00,543.521184981
2015-12-01 00:00:00,546.063675736
2015-12-02 00:00:00,547.44552137
2015-12-03 00:00:00,523.03937473
2015-12-04 00:00:00,532.430624187
2015-12-07 00:00:00,538.779104753
2015-12-08 00:00:00,534.122068697
2015-12-09 00:00:00,519.096140555
2015-12-10 00:00:00,528.654177776
2015-12-11 00:00:00,514.568795866
2015-12-14 00:00:00,512.366210059
2015-12-15 00:00:00,521.246547889
2015-12-16 00:00:00,520.469925864
2015-12-17 00:00:00,534.73334279
2015-12-18 00:00:00,523.787929173
2015-12-21 00:00:00,518.027917384
2015-12-22 00:00:00,514.711253649
2015-12-23 00:00:00,519.257727146
2015-12-28 00:00:00,513.364734611
2015-12-29 00:00:00,527.575295738
2015-12-30 00:00:00,527.17363048
2016-01-04 00:00:00,508.127614639
2016-01-05 00:00:00,509.372589945
2016-01-06 00:00:00,501.830803473
2016-01-07 00:00:00,482.651146985
2016-01-08 00:00:00,485.408626385
2016-01-11 00:00:00,474.741132172
2016-01-12 00:00:00,487.966575628
2016-01-13 00:00:00,478.523508918
2016-01-14 00:00:00,476.47860699
2016-01-15 00:00:00,465.882120862
2016-01-18 00:00:00,466.906515692
2016-01-19 00:00:00,471.243307208
2016-01-20 00:00:00,448.48233228
2016-01-21 00:00:00,461.705128654
2016-01-22 00:00:00,471.08545671
2016-01-25 00:00:00,475.295723864
2016-01-26 00:00:00,466.279881433
2016-01-27 00:00:00,461.545634009
2016-01-28 00:00:00,465.032263392
2016-01-29 00:00:00,484.692412419
2016-02-01 00:00:00,491.91816348
2016-02-02 00:00:00,481.517591008
2016-02-03 00:00:00,462.023375997
2016-02-04 00:00:00,472.548543777
2016-02-05 00:00:00,456.773845766
2016-02-08 00:00:00,432.339121861
2016-02-09 00:00:00,433.352615589
2016-02-10 00:00:00,446.422395799
2016-02-11 00:00:00,439.365649427
2016-02-12 00:00:00,440.364505755
2016-02-15 00:00:00,459.889214444
2016-02-16 00:00:00,454.577240742
2016-02-17 00:00:00,470.014837377
2016-02-18 00:00:00,467.388717852
2016-02-19 00:00:00,465.474276166
2016-02-22 00:00:00,483.723323526
2016-02-23 00:00:00,477.573718178
2016-02-24 00:00:00,472.259245849
2016-02-25 00:00:00,480.687328123
2016-02-26 00:00:00,489.140253273
2016-02-29 00:00:00,503.109070166
2016-03-01 00:00:00,507.727209055
2016-03-02 00:00:00,502.217059206
2016-03-03 00:00:00,505.566160068
2016-03-04 00:00:00,515.656950995
2016-03-07 00:00:00,513.391958955
2016-03-08 00:00:00,510.594108137
2016-03-09 00:00:00,511.555821358
2016-03-10 00:00:00,501.550467283
2016-03-11 00:00:00,510.221055677
2016-03-14 00:00:00,521.34886035
2016-03-15 00:00:00,522.956048274
2016-03-16 00:00:00,528.208635285
2016-03-17 00:00:00,525.036666385
2016-03-18 00:00:00,527.718360633
2016-03-21 00:00:00,531.01955998
2016-03-22 00:00:00,534.954332988
2016-03-23 00:00:00,532.452061886
2016-03-24 00:00:00,531.96955718
2016-03-29 00:00:00,537.801895146
2016-03-30 00:00:00,539.082055802
2016-03-31 00:00:00,539.839315267
2016-04-01 00:00:00,541.063282492
2016-04-04 00:00:00,543.6171913
2016-04-05 00:00:00,544.756106179
2016-04-06 00:00:00,550.572200903
2016-04-07 00:00:00,547.205023128
2016-04-08 00:00:00,539.405131263
2016-04-11 00:00:00,537.127471382
2016-04-12 00:00:00,537.702930974
2016-04-13 00:00:00,541.621795689
2016-04-14 00:00:00,550.84084823
2016-04-15 00:00:00,542.523948848
2016-04-18 00:00:00,543.829165416
2016-04-19 00:00:00,539.456811103
2016-04-20 00:00:00,551.594272575
2016-04-21 00:00:00,546.640219746
2016-04-22 00:00:00,541.664740552
2016-04-25 00:00:00,542.870993309
2016-04-26 00:00:00,532.679018089
2016-04-27 00:00:00,522.054725803
2016-04-28 00:00:00,534.408180367
2016-04-29 00:00:00,517.842834887
2016-05-02 00:00:00,521.152495051
2016-05-03 00:00:00,523.283363963
2016-05-04 00:00:00,512.800062234
2016-05-05 00:00:00,510.097965372
2016-05-06 00:00:00,511.130249079
2016-05-09 00:00:00,510.960069407
2016-05-10 00:00:00,512.720563143
2016-05-11 00:00:00,512.363901551
2016-05-12 00:00:00,505.494881377
2016-05-13 00:00:00,511.569161261
2016-05-17 00:00:00,527.621789762
2016-05-18 00:00:00,544.724590399
2016-05-19 00:00:00,548.303132091
2016-05-20 00:00:00,556.490092077
2016-05-23 00:00:00,559.146337246
2016-05-24 00:00:00,563.995115425
2016-05-25 00:00:00,567.361799159
2016-05-26 00:00:00,569.593443737
2016-05-27 00:00:00,570.80483593
2016-05-30 00:00:00,571.185626292
2016-05-31 00:00:00,565.989789379
2016-06-01 00:00:00,565.079638034
2016-06-02 00:00:00,562.23882056
2016-06-03 00:00:00,556.579443472
2016-06-06 00:00:00,558.674351316
2016-06-07 00:00:00,566.721728418
2016-06-08 00:00:00,564.648693816
2016-06-09 00:00:00,569.972039635
2016-06-10 00:00:00,557.277837093
2016-06-13 00:00:00,550.511351546
2016-06-14 00:00:00,547.951071569
2016-06-15 00:00:00,556.012181492
2016-06-16 00:00:00,554.240980749
2016-06-17 00:00:00,548.506688368
2016-06-20 00:00:00,550.580500027
2016-06-21 00:00:00,549.599888046
2016-06-22 00:00:00,535.001390643
2016-06-23 00:00:00,532.814818674
2016-06-24 00:00:00,532.5433475
2016-06-27 00:00:00,531.526664078
2016-06-28 00:00:00,539.68267399
2016-06-29 00:00:00,546.3690929
2016-06-30 00:00:00,552.997176706
2016-07-01 00:00:00,551.093992616
2016-07-04 00:00:00,550.10618216
2016-07-05 00:00:00,548.419421141
